category	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Ao ngan tay khong co	Hà Nội	1582548826.0	1609949428.0	27400602.0	False	None	False	5.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	8900000000.0	-1.0	8900000000.0	-1.0	8900000000.0	0.0	None	1.0	12.0	1.0	False	False	1.0	0.0	1.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1563638436.0	1609949428.0	46310992.0	True	48%	False	16.0	False	5.0	6.0	0.0	0.0	0.0	0.0	None	None	11500000000.0	22000000000.0	11500000000.0	22000000000.0	11500000000.0	22000000000.0	None	131.0	84.0	6.0	True	True	4.0	0.0	15.0
Ao ngan tay khong co	Hà Nội	1580837906.0	1609949428.0	29111522.0	True	47%	False	18.0	False	5.0	8.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	0.0	34.0	8.0	True	False	9.0	0.0	15.0
Ao ngan tay khong co	Nước ngoài	1598106120.0	1609949428.0	11843308.0	False	24%	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	12900000000.0	16900000000.0	12900000000.0	16900000000.0	12900000000.0	16900000000.0	None	0.0	1.0	0.0	False	False	8.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1582298353.0	1609949428.0	27651075.0	False	None	False	5.0	False	1.0	0.0	0.0	0.0	0.0	1.0	None	None	9900000000.0	-1.0	9900000000.0	-1.0	9900000000.0	0.0	None	1.0	36.0	1.0	False	False	1.0	0.0	3.0
Ao ngan tay khong co	Hà Nội	1608054801.0	1609949428.0	1894627.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	-1.0	9900000000.0	-1.0	9900000000.0	0.0	None	2.0	9.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1591259320.0	1609949428.0	18690108.0	False	24%	False	4.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	15900000000.0	21000000000.0	15900000000.0	21000000000.0	15900000000.0	21000000000.0	None	2.0	65.0	0.0	False	False	8.0	0.0	1.0
Ao ngan tay khong co	Nước ngoài	1573113358.0	1609949428.0	36836070.0	False	30%	False	7.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	20999100000.0	29998800000.0	20999100000.0	29998800000.0	20999100000.0	29998800000.0	None	14.0	42.0	1.0	False	True	6.0	0.0	5.0
Ao ngan tay khong co	Nước ngoài	1582001111.0	1609949428.0	27948317.0	False	50%	False	12.0	True	5.0	3.0	0.0	0.0	0.0	0.0	None	None	23900000000.0	47800000000.0	23900000000.0	47800000000.0	23900000000.0	47800000000.0	None	5.0	74.0	3.0	False	True	7.0	0.0	6.0
Ao ngan tay khong co	Nước ngoài	1599479440.0	1609949428.0	10469988.0	False	25%	False	24.0	False	3.5	2.0	0.0	1.0	0.0	1.0	None	None	10875000000.0	14500000000.0	10875000000.0	14500000000.0	10875000000.0	14500000000.0	None	3.0	61.0	4.0	False	False	9.0	0.0	7.0
Ao ngan tay khong co	Nước ngoài	1591795009.0	1609949428.0	18154419.0	False	30%	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9430000000.0	13420000000.0	9430000000.0	13420000000.0	9430000000.0	13420000000.0	None	1.0	5.0	0.0	False	False	4.0	0.0	2.0
Ao ngan tay khong co	Nước ngoài	1605338609.0	1609949428.0	4610819.0	False	30%	False	45.0	False	4.0	0.0	1.0	0.0	0.0	0.0	None	None	14400000000.0	20571400000.0	14400000000.0	20571400000.0	14400000000.0	20571400000.0	None	0.0	86.0	1.0	False	False	9.0	0.0	2.0
Ao ngan tay khong co	Hà Nội	1582085440.0	1609949428.0	27863988.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	-1.0	6900000000.0	-1.0	6900000000.0	0.0	None	3.0	69.0	0.0	False	True	1.0	0.0	3.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1602409292.0	1609949428.0	7540136.0	True	50%	False	9.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	19800000000.0	9900000000.0	19800000000.0	9900000000.0	19800000000.0	None	1.0	39.0	1.0	False	False	8.0	0.0	3.0
Ao ngan tay khong co	Hà Nội	1606473199.0	1609949428.0	3476229.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	7821000000.0	-1.0	7821000000.0	-1.0	7821000000.0	0.0	None	0.0	1.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1540138100.0	1609949428.0	69811328.0	True	None	False	48.0	False	4.928571	240.0	9.0	1.0	1.0	1.0	None	None	9540000000.0	-1.0	18900000000.0	-1.0	9540000000.0	0.0	None	191.0	179.0	252.0	False	True	5.0	1.0	795.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1591948703.0	1609949428.0	18000725.0	False	44%	False	24.0	False	4.965517	84.0	3.0	0.0	0.0	0.0	None	None	8900000000.0	15800000000.0	8900000000.0	15800000000.0	8900000000.0	15800000000.0	None	1933.0	2027.0	87.0	False	True	9.0	1.0	250.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1609666389.0	1609949428.0	283039.0	True	39%	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	14900000000.0	24500000000.0	14900000000.0	24500000000.0	14900000000.0	24500000000.0	None	2.0	258.0	0.0	True	False	8.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1588498729.0	1609949428.0	21450699.0	True	28%	False	15.0	False	4.928571	147.0	5.0	1.0	0.0	1.0	None	None	3600000000.0	5000000000.0	4990000000.0	6500000000.0	3600000000.0	5000000000.0	None	137.0	1734.0	154.0	False	True	9.0	1.0	368.0
Ao ngan tay khong co	Hà Nội	1588499867.0	1609949428.0	21449561.0	True	34%	False	30.0	False	4.8816120000000005	368.0	19.0	6.0	0.0	4.0	None	None	3300000000.0	5000000000.0	4990000000.0	6500000000.0	3300000000.0	5000000000.0	None	261.0	9272.0	397.0	False	True	9.0	0.0	1166.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1556333915.0	1609949428.0	53615513.0	True	None	False	48.0	False	4.97561	40.0	1.0	0.0	0.0	0.0	None	None	9540000000.0	-1.0	20800000000.0	-1.0	9540000000.0	0.0	None	29.0	85.0	41.0	False	True	5.0	1.0	139.0
Ao ngan tay khong co	Hà Nội	1588173190.0	1609949428.0	21776238.0	True	None	False	30.0	False	4.867061	624.0	31.0	13.0	3.0	6.0	None	None	5000000000.0	-1.0	5900000000.0	-1.0	5000000000.0	0.0	None	277.0	2036.0	677.0	False	True	9.0	1.0	1736.0
Ao ngan tay khong co	Đồng Nai	1589604777.0	1609949428.0	20344651.0	True	None	False	48.0	False	4.570825	380.0	35.0	26.0	13.0	21.0	None	None	3990000000.0	-1.0	3990000000.0	-1.0	3990000000.0	0.0	None	4102.0	16325.0	475.0	False	False	8.0	0.0	2083.0
Ao ngan tay khong co	Đồng Nai	1601574484.0	1609949428.0	8374944.0	True	None	False	20.0	False	4.667857	238.0	16.0	11.0	5.0	10.0	None	None	2990000000.0	-1.0	3990000000.0	-1.0	2990000000.0	0.0	None	1401.0	12394.0	280.0	False	False	5.0	0.0	866.0
Ao ngan tay khong co	Hà Nội	1564853924.0	1609949428.0	45095504.0	False	28%	False	10.0	False	4.796556	1947.0	148.0	66.0	15.0	31.0	None	None	8568000000.0	11900000000.0	8568000000.0	11900000000.0	8568000000.0	11900000000.0	None	3053.0	4345.0	2207.0	False	True	6.0	1.0	6329.0
Ao ngan tay khong co	Hà Nội	1607056246.0	1609949428.0	2893182.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9790000000.0	-1.0	9790000000.0	-1.0	9790000000.0	0.0	None	0.0	3.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1606810223.0	1609949428.0	3139205.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	13090000000.0	-1.0	13090000000.0	-1.0	13090000000.0	0.0	None	0.0	0.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1588575883.0	1609949428.0	21373545.0	False	None	False	1.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9790000000.0	-1.0	9790000000.0	-1.0	9790000000.0	0.0	None	0.0	1.0	0.0	False	True	1.0	0.0	0.0
Ao ngan tay khong co	Nước ngoài	1589684818.0	1609949428.0	20264610.0	False	45%	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	25400000000.0	46010000000.0	25400000000.0	46010000000.0	25400000000.0	46010000000.0	None	0.0	1.0	0.0	False	False	5.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1609327539.0	1609949428.0	621889.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	1390000000.0	-1.0	1390000000.0	-1.0	1390000000.0	0.0	None	0.0	0.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1582548826.0	1609949428.0	27400602.0	False	None	False	1.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	-1.0	6900000000.0	-1.0	6900000000.0	0.0	None	1.0	16.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1580734975.0	1609949428.0	29214453.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	7900000000.0	-1.0	7900000000.0	-1.0	7900000000.0	0.0	None	0.0	21.0	0.0	False	False	1.0	0.0	3.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1522478381.0	1609949428.0	87471047.0	False	None	False	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	21500000000.0	-1.0	21500000000.0	-1.0	21500000000.0	0.0	None	3.0	5.0	0.0	False	True	6.0	0.0	1.0
Ao ngan tay khong co	Hà Nội	1581219202.0	1609949428.0	28730226.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	8900000000.0	-1.0	8900000000.0	-1.0	8900000000.0	0.0	None	1.0	43.0	0.0	False	True	1.0	0.0	5.0
Ao ngan tay khong co	Nước ngoài	1574759976.0	1609949428.0	35189452.0	False	30%	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	20999100000.0	29998800000.0	20999100000.0	29998800000.0	20999100000.0	29998800000.0	None	1.0	0.0	0.0	False	False	6.0	0.0	0.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1605257116.0	1609949428.0	4692312.0	False	40%	False	16.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	14940000000.0	24900000000.0	16140000000.0	26900000000.0	14940000000.0	24900000000.0	None	2.0	4.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1588085563.0	1609949428.0	21863865.0	False	None	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	13900000000.0	-1.0	13900000000.0	-1.0	13900000000.0	0.0	None	2.0	31.0	0.0	False	True	9.0	0.0	2.0
Ao ngan tay khong co	Nước ngoài	1599746045.0	1609949428.0	10203383.0	False	None	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	20790000000.0	-1.0	20790000000.0	-1.0	20790000000.0	0.0	None	0.0	1.0	0.0	False	False	2.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1607056219.0	1609949428.0	2893209.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	13090000000.0	-1.0	13090000000.0	-1.0	13090000000.0	0.0	None	0.0	1.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1580650985.0	1609949428.0	29298443.0	True	47%	False	12.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	0.0	23.0	1.0	False	False	9.0	0.0	6.0
Ao ngan tay khong co	Bình Định	1586618506.0	1609949428.0	23330922.0	False	30%	False	36.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	7000000000.0	10000000000.0	7800100000.0	11142900000.0	7000000000.0	10000000000.0	None	0.0	5.0	1.0	False	False	2.0	0.0	1.0
Ao ngan tay khong co	Hà Nội	1580560304.0	1609949428.0	29389124.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	-1.0	9900000000.0	-1.0	9900000000.0	0.0	None	0.0	1.0	0.0	False	True	1.0	0.0	1.0
Ao ngan tay khong co	Nước ngoài	1589216768.0	1609949428.0	20732660.0	False	None	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	23130000000.0	-1.0	23130000000.0	-1.0	23130000000.0	0.0	None	0.0	10.0	0.0	False	True	6.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1586870434.0	1609949428.0	23078994.0	False	None	False	5.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	7900000000.0	-1.0	7900000000.0	-1.0	7900000000.0	0.0	None	2.0	17.0	1.0	False	False	1.0	0.0	2.0
Ao ngan tay khong co	Hà Nội	1607587542.0	1609949428.0	2361886.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9790000000.0	-1.0	9790000000.0	-1.0	9790000000.0	0.0	None	0.0	18.0	0.0	False	False	1.0	0.0	1.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1606130938.0	1609949428.0	3818490.0	True	34%	False	9.0	False	4.0	0.0	1.0	0.0	0.0	0.0	None	None	13900000000.0	21000000000.0	13900000000.0	21000000000.0	13900000000.0	21000000000.0	None	0.0	27.0	1.0	False	False	3.0	0.0	1.0
Ao ngan tay khong co	Hà Nội	1581229611.0	1609949428.0	28719817.0	False	None	False	1.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	-1.0	6900000000.0	-1.0	6900000000.0	0.0	None	2.0	4.0	1.0	False	False	1.0	0.0	1.0
Ao ngan tay khong co	Nước ngoài	1586513337.0	1609949428.0	23436091.0	False	31%	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18670000000.0	27130000000.0	18670000000.0	27130000000.0	18670000000.0	27130000000.0	None	0.0	4.0	0.0	False	False	9.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1492521642.0	1609949428.0	117427786.0	False	None	False	1.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	10900000000.0	-1.0	10900000000.0	-1.0	10900000000.0	0.0	None	0.0	1.0	0.0	False	True	3.0	0.0	1.0
Ao ngan tay khong co	Hà Nội	1580560307.0	1609949428.0	29389121.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	8900000000.0	-1.0	8900000000.0	-1.0	8900000000.0	0.0	None	0.0	72.0	0.0	False	True	1.0	0.0	2.0
Ao ngan tay khong co	Hà Nội	1574265034.0	1609949428.0	35684394.0	False	None	False	4.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	8900000000.0	-1.0	8900000000.0	-1.0	8900000000.0	0.0	None	306.0	2.0	0.0	False	False	4.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1580400074.0	1609949428.0	29549354.0	False	None	False	5.0	False	3.666667	2.0	0.0	0.0	0.0	1.0	None	None	7900000000.0	-1.0	7900000000.0	-1.0	7900000000.0	0.0	None	6.0	22.0	3.0	False	False	1.0	0.0	11.0
Ao ngan tay khong co	Bình Định	1591452916.0	1609949428.0	18496512.0	False	30%	False	36.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	7200100000.0	10285800000.0	8000100000.0	11428600000.0	7200100000.0	10285800000.0	None	23.0	6.0	0.0	False	False	2.0	0.0	1.0
Ao ngan tay khong co	Hà Nội	1585667656.0	1609949428.0	24281772.0	False	None	False	3.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	1000000000.0	-1.0	5000000000.0	-1.0	1000000000.0	0.0	None	0.0	10.0	1.0	False	False	1.0	0.0	17.0
Ao ngan tay khong co	Hà Nội	1582814154.0	1609949428.0	27135274.0	False	None	False	1.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	-1.0	9900000000.0	-1.0	9900000000.0	0.0	None	0.0	1.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1589686018.0	1609949428.0	20263410.0	False	50%	False	2.0	False	4.0	0.0	1.0	0.0	0.0	0.0	None	None	12500000000.0	25000000000.0	12500000000.0	25000000000.0	12500000000.0	25000000000.0	None	560.0	21.0	1.0	False	False	5.0	0.0	1.0
Ao ngan tay khong co	Hà Nội	1607593091.0	1609949428.0	2356337.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9790000000.0	-1.0	9790000000.0	-1.0	9790000000.0	0.0	None	0.0	6.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1603526868.0	1609949428.0	6422560.0	True	50%	False	3.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18000000000.0	36000000000.0	18000000000.0	36000000000.0	18000000000.0	36000000000.0	None	32.0	91.0	0.0	False	False	6.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1582814157.0	1609949428.0	27135271.0	False	None	False	1.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	-1.0	9900000000.0	-1.0	9900000000.0	0.0	None	3.0	7.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1583140655.0	1609949428.0	26808773.0	True	47%	False	21.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	2.0	16.0	2.0	False	False	9.0	0.0	6.0
Ao ngan tay khong co	Hà Nội	1586005552.0	1609949428.0	23943876.0	True	10%	False	20.0	False	4.2	4.0	0.0	0.0	0.0	1.0	None	None	18000000000.0	20000000000.0	25000000000.0	25000000000.0	18000000000.0	20000000000.0	None	18.0	363.0	5.0	False	False	9.0	0.0	22.0
Ao ngan tay khong co	Nước ngoài	1593172332.0	1609949428.0	16777096.0	False	50%	False	16.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	15467500000.0	30935000000.0	15467500000.0	30935000000.0	15467500000.0	30935000000.0	None	1.0	51.0	1.0	False	False	9.0	0.0	2.0
Ao ngan tay khong co	Nước ngoài	1569240060.0	1609949428.0	40709368.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	21600000000.0	-1.0	21700000000.0	-1.0	21600000000.0	0.0	None	2.0	12.0	0.0	False	False	7.0	0.0	6.0
Ao ngan tay khong co	Bình Định	1605615807.0	1609949428.0	4333621.0	False	28%	False	36.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	8712000000.0	12100000000.0	8712000000.0	12100000000.0	8712000000.0	12100000000.0	None	34.0	36.0	0.0	False	False	2.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1581833625.0	1609949428.0	28115803.0	False	None	False	1.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	-1.0	9900000000.0	-1.0	9900000000.0	0.0	None	1.0	10.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1573839211.0	1609949428.0	36110217.0	True	34%	False	36.0	False	4.676471	57.0	5.0	3.0	1.0	2.0	None	None	9900000000.0	15000000000.0	9900000000.0	15000000000.0	9900000000.0	15000000000.0	None	29.0	915.0	68.0	False	False	6.0	0.0	322.0
Ao ngan tay khong co	Hà Nội	1601745512.0	1609949428.0	8203916.0	True	None	False	25.0	False	4.9	27.0	3.0	0.0	0.0	0.0	None	None	5000000000.0	-1.0	6900000000.0	-1.0	5000000000.0	0.0	None	9.0	815.0	30.0	False	True	7.0	1.0	77.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1598844390.0	1609949428.0	11105038.0	True	43%	False	8.0	False	4.8	23.0	1.0	0.0	0.0	1.0	None	None	5700000000.0	10000000000.0	5700000000.0	10000000000.0	5700000000.0	10000000000.0	None	173.0	428.0	25.0	False	False	6.0	0.0	65.0
Ao ngan tay khong co	Hà Nội	1596619111.0	1609949428.0	13330317.0	True	None	False	30.0	False	4.931217	179.0	9.0	0.0	0.0	1.0	None	None	5000000000.0	-1.0	6900000000.0	-1.0	5000000000.0	0.0	None	60.0	2017.0	189.0	False	True	9.0	1.0	487.0
Ao ngan tay khong co	Hà Nội	1587165187.0	1609949428.0	22784241.0	True	15%	False	15.0	False	4.813433	470.0	42.0	17.0	4.0	4.0	None	None	4990000000.0	5900000000.0	4990000000.0	5900000000.0	4990000000.0	5900000000.0	None	1098.0	3517.0	537.0	False	True	8.0	0.0	1299.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1594893989.0	1609949428.0	15055439.0	True	30%	False	16.0	False	4.885714	33.0	0.0	2.0	0.0	0.0	None	None	7700000000.0	11000000000.0	7700000000.0	11000000000.0	7700000000.0	11000000000.0	None	18.0	1063.0	35.0	True	False	5.0	1.0	129.0
Ao ngan tay khong co	Hà Nội	1592328262.0	1609949428.0	17621166.0	True	None	False	15.0	False	4.948276	169.0	3.0	1.0	0.0	1.0	None	None	6500000000.0	-1.0	6500000000.0	-1.0	6500000000.0	0.0	None	70.0	858.0	174.0	False	True	8.0	0.0	384.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1601890552.0	1609949428.0	8058876.0	True	29%	False	3.0	False	4.955556	89.0	0.0	0.0	0.0	1.0	None	None	19900000000.0	28000000000.0	19900000000.0	28000000000.0	19900000000.0	28000000000.0	None	162.0	8315.0	90.0	False	True	9.0	1.0	210.0
Ao ngan tay khong co	Hà Nội	1587165885.0	1609949428.0	22783543.0	True	15%	False	15.0	False	4.922043	354.0	10.0	6.0	1.0	1.0	None	None	4990000000.0	5900000000.0	4990000000.0	5900000000.0	4990000000.0	5900000000.0	None	1094.0	2449.0	372.0	False	True	8.0	0.0	913.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1607419749.0	1609949428.0	2529679.0	False	50%	False	15.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	18000000000.0	36000000000.0	18000000000.0	36000000000.0	18000000000.0	36000000000.0	None	1.0	312.0	1.0	False	False	9.0	1.0	2.0
Ao ngan tay khong co	Hà Nội	1593167871.0	1609949428.0	16781557.0	True	47%	False	18.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	2.0	17.0	1.0	False	False	9.0	0.0	1.0
Ao ngan tay khong co	Nước ngoài	1598432297.0	1609949428.0	11517131.0	False	50%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	8000000000.0	16000000000.0	8000000000.0	16000000000.0	8000000000.0	16000000000.0	None	1.0	18.0	0.0	False	True	9.0	0.0	2.0
Ao ngan tay khong co	Hà Nội	1608713291.0	1609949428.0	1236137.0	False	35%	False	4.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18200000000.0	28000000000.0	18200000000.0	28000000000.0	18200000000.0	28000000000.0	None	588.0	612.0	0.0	False	False	6.0	0.0	0.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1606050933.0	1609949428.0	3898495.0	False	None	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	13500000000.0	-1.0	13500000000.0	-1.0	13500000000.0	0.0	None	0.0	12.0	0.0	False	False	8.0	0.0	1.0
Ao ngan tay khong co	Hà Nội	1608036735.0	1609949428.0	1912693.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	8900000000.0	-1.0	8900000000.0	-1.0	8900000000.0	0.0	None	0.0	1.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nam	1584082902.0	1609949428.0	25866526.0	False	20%	False	3.0	True	5.0	1.0	0.0	0.0	0.0	0.0	None	None	11100000000.0	13900000000.0	11100000000.0	13900000000.0	11100000000.0	13900000000.0	None	1.0	20.0	1.0	False	True	6.0	0.0	1.0
Ao ngan tay khong co	Hà Nội	1597195477.0	1609949428.0	12753951.0	False	None	False	14.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	17900000000.0	-1.0	17900000000.0	-1.0	17900000000.0	0.0	None	0.0	0.0	1.0	False	False	5.0	0.0	46.0
Ao ngan tay khong co	Nước ngoài	1606899241.0	1609949428.0	3050187.0	False	None	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	25410000000.0	-1.0	25410000000.0	-1.0	25410000000.0	0.0	None	0.0	1.0	0.0	False	False	6.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1605800740.0	1609949428.0	4148688.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	7505000000.0	-1.0	7505000000.0	-1.0	7505000000.0	0.0	None	0.0	0.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Nước ngoài	1607042609.0	1609949428.0	2906819.0	False	50%	False	28.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	20490000000.0	40760000000.0	20490000000.0	40760000000.0	20490000000.0	40760000000.0	None	1.0	2.0	0.0	False	False	8.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1583142855.0	1609949428.0	26806573.0	True	47%	False	24.0	False	4.5	1.0	1.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	3.0	10.0	2.0	False	False	9.0	0.0	6.0
Ao ngan tay khong co	Nước ngoài	1587867341.0	1609949428.0	22082087.0	False	50%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	17500000000.0	34820000000.0	17500000000.0	34820000000.0	17500000000.0	34820000000.0	None	0.0	2.0	0.0	False	False	8.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1606809785.0	1609949428.0	3139643.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	10890000000.0	-1.0	10890000000.0	-1.0	10890000000.0	0.0	None	0.0	1.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	TP. Hồ Chí Minh	1609225534.0	1609949428.0	723894.0	True	36%	False	3.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	15500000000.0	9900000000.0	15500000000.0	9900000000.0	15500000000.0	None	0.0	1.0	0.0	False	False	5.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1582814154.0	1609949428.0	27135274.0	False	None	False	1.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	-1.0	6900000000.0	-1.0	6900000000.0	0.0	None	1.0	14.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1609329445.0	1609949428.0	619983.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	8400000000.0	-1.0	8400000000.0	-1.0	8400000000.0	0.0	None	0.0	1.0	0.0	False	False	1.0	0.0	0.0
Ao ngan tay khong co	Hà Nội	1594956389.0	1609949428.0	14993039.0	False	None	False	24.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	12000000000.0	-1.0	12000000000.0	-1.0	12000000000.0	0.0	None	0.0	1.0	0.0	False	False	6.0	0.0	0.0
