category	name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discount	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Quan	(Hàng sịn ) Quần HAREM  Nam Đẹp KOREA vải Kaki mịn co giãn màu  đen [Thời trang nam]	Hà Nội	1602991323	1609991922	7000599	False	None	False	5	False	3.0	1	0	0	0	1	None	None	13900000000	-1	13900000000	-1	13900000000	0	None	4	141	2	False	False	4	0	7
Quan	Quần jean nam đẹp dáng SlimFit chất jean tiêu cao cấp thời trang nam Routine	Hà Nội	1533811841	1609991922	76180081	False	None	False	7	True	4.743243	67	2	1	1	3	None	None	44500000000	-1	44500000000	-1	44500000000	0	None	16038	459	74	False	True	5	0	169
Quan	Quần dài bo gấu nam Việt Thắng Q07.1906 - Quần chất liệu cotton, mặc ấm, mặc thoải mái	Hà Nội	1603860982	1609991922	6130940	False	30%	False	15	True	5.0	4	0	0	0	0	None	None	16450000000	23500000000	16450000000	23500000000	16450000000	23500000000	None	2	240	4	False	False	5	0	9
Quan	Quần Short Cạp Chun Nam VT Q03.2068 - Chất liệu cotton, mặc thoải mái	Hà Nội	1607729847	1609991922	2262075	False	None	False	6	True	0.0	0	0	0	0	0	None	None	11500000000	-1	11500000000	-1	11500000000	0	None	0	69	0	False	False	6	0	0
Quan	Quần jogger cỡ rộng thoải mái phù hợp chơi thể thao hoạt động ngoài trời thời trang nam	Nước ngoài	1570856769	1609991922	39135153	False	37%	False	0	False	5.0	3	0	0	0	0	None	None	7900000000	12600000000	7900000000	12600000000	7900000000	12600000000	None	9	107	3	False	True	9	0	12
Quan	Quần đũi dài thời trang nam ống suông phom 50-85kg mã KQ13 kynn shop	Hà Nội	1585680611	1609991922	24311311	True	40%	False	20	False	4.7547169999999985	47	3	0	2	1	None	None	11900000000	19900000000	11900000000	19900000000	11900000000	19900000000	None	21	260	53	True	True	9	0	169
Quan	Quần Dài Lưng Thun Thời Trang Nam	Nước ngoài	1607576416	1609991922	2415506	False	40%	False	8	False	0.0	0	0	0	0	0	None	None	16152600000	26921000000	16152600000	26921000000	16152600000	26921000000	None	0	5	0	False	False	8	0	0
Quan	Quần Jogger Kaki Thời Trang Nam Cao Cấp hàn Quốc	Hà Nội	1563943272	1609991922	46048650	True	None	False	5	False	5.0	2	0	0	0	0	None	None	43500000000	-1	43500000000	-1	43500000000	0	None	2310	34	2	False	False	7	1	3
Quan	Quần Jeans Mỏng Ống Suông Rộng Thời Trang Nam Cá Tính	Nước ngoài	1606215544	1609991922	3776378	False	50%	False	24	False	0.0	0	0	0	0	0	None	None	9980000000	19850000000	16840000000	33510000000	9980000000	19850000000	None	0	26	0	False	False	9	0	0
Quan	Quần đùi thể thao thời trang nam 001 phom 40-80kg kynn shop	Hà Nội	1567186056	1609991922	42805866	True	47%	False	12	False	4.710817	383	37	15	8	10	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	2065	91	453	True	True	9	0	1362
Quan	quần thời trang nam-quần jogger nam túi hộp ống bó	TP. Hồ Chí Minh	1600146354	1609991922	9845568	False	None	False	1	False	5.0	1	0	0	0	0	None	None	6500000000	-1	6500000000	-1	6500000000	0	None	1	129	1	False	False	4	0	4
Quan	Quần tây nam sọc kẻ 3 màu ống côn dáng body thời trang nam mẫu mới đang hot 2020	TP. Hồ Chí Minh	1594826127	1609991922	15165795	True	41%	False	15	False	4.2	4	0	0	0	1	None	None	12900000000	22000000000	12900000000	22000000000	12900000000	22000000000	None	10	482	5	False	False	9	1	28
Quan	⚡ Xả Hết Quần bò ICON den trơn đẳng cấp - Quần Jeans DSQ thời trang nam - Quần bò Icon cực đẹp * ⁸ ⚡ ' ' 🌺	Hà Nội	1608816384	1609991922	1175538	False	None	False	7	False	0.0	0	0	0	0	0	None	None	12474900000	-1	12474900000	-1	12474900000	0	None	0	18	0	False	False	4	0	0
Quan	[HÀNG CHUẨN HÌNH] Quần Jean Nam Xanh Rách Cao Cấp CHất Jean Xịn Co Dãn Thời Trang Nam, Quần Bò Nam -Hàng nhập khẩu	Hà Nội	1569636022	1609991922	40355900	False	None	False	5	False	5.0	1	0	0	0	0	None	None	50020000000	-1	50020000000	-1	50020000000	0	None	0	59	1	False	False	4	0	1
Quan	Quần Dài Thể Thao Ống Đứng Phong Cách Hàn Quốc Thời Trang Nam Năng Động	Nước ngoài	1604382910	1609991922	5609012	True	50%	False	12	False	5.0	2	0	0	0	0	None	None	13650000000	27300000000	13650000000	27300000000	13650000000	27300000000	None	1	95	2	False	False	9	0	3
